spoileri;2;substantiivi;6
sponsori;;substantiivi;6
sportteli;;substantiivi;6
sprinkleri;;substantiivi;6
sprintteri;;substantiivi;6
staattori;;substantiivi;6
stadion;;substantiivi;6
stalkkeri;;substantiivi;6
standaari;;substantiivi;6
standardi;;substantiivi;6
statiini;;substantiivi;6
stepperi;;substantiivi;6
sterilaattori;;substantiivi;6
sterilisaattori;;substantiivi;6
stilleben;;substantiivi;6
stilton;;substantiivi;6
stimulaattori;;substantiivi;6
stoppari;;substantiivi;6
streittari;;substantiivi;6
strippari;;substantiivi;6
struktuuri;;substantiivi;6
struudeli;;substantiivi;6
strösseli;;substantiivi;6
suhari;;substantiivi;6
suihkari;;substantiivi;6
sulttaani;;substantiivi;6
sumeri;;substantiivi;6
summeri;;substantiivi;6
sumusireeni;;substantiivi;6
sunnuntaimaalari;;substantiivi;6
suurvisiiri;;substantiivi;6
suutari;;substantiivi;6
svetari;;substantiivi;6
sydäri;;substantiivi;6
syklaami;;substantiivi;6
sylinteri;;substantiivi;6
symboli;;substantiivi;6
syntetisaattori;;substantiivi;6
synttäri;;substantiivi;6
sypressi;;substantiivi;6
syreeni;;substantiivi;6
syrjääni;;substantiivi;6
systeemi;;substantiivi;6
systeri;;substantiivi;6
sytkäri;;substantiivi;6
syömäri;;substantiivi;6
syöveri;;substantiivi;6
sähköpunktuuri;;substantiivi;6
sähläri;;substantiivi;6
sämpleri;;substantiivi;6
säteri;1;substantiivi;6
säteri;2;substantiivi;6
säväri;;substantiivi;6
sörsseli;;substantiivi;6
taalari;;substantiivi;6
taaleri;;substantiivi;6
taateli;;substantiivi;6
tabulaattori;;substantiivi;6
taidemaalari;;substantiivi;6
taifuuni;;substantiivi;6
taikuri;;substantiivi;6
taituri;;substantiivi;6
takatuuppari;;substantiivi;6
takini;;substantiivi;6
taksari;;substantiivi;6
talari;;substantiivi;6
talkkari;;substantiivi;6
tamili;;substantiivi;6
tampperi;;substantiivi;6
tampuuri;;substantiivi;6
tandem;;substantiivi;6
tankini;;substantiivi;6
tankkeri;;substantiivi;6
tantaali;;substantiivi;6
tapiiri;;substantiivi;6
tapuli;;substantiivi;6
tarhuri;;substantiivi;6
tartaani;;substantiivi;6
tasseli;;substantiivi;6
tasuri;;substantiivi;6
tataari;;substantiivi;6
tattari;1;substantiivi;6
tattari;2;substantiivi;6
teatteri;;substantiivi;6
teekkari;;substantiivi;6
tekarit;;substantiivi;6
tekstari;;substantiivi;6
tekstiili;;substantiivi;6
teksturi;;substantiivi;6
tekstuuri;;substantiivi;6
telkkari;;substantiivi;6
telluuri;;substantiivi;6
temppeli;;substantiivi;6
tennari;;substantiivi;6
tenori;;substantiivi;6
tentaattori;;substantiivi;6
terkkari;;substantiivi;6
termari;;substantiivi;6
termiini;;substantiivi;6
termistori;;substantiivi;6
terpeeni;;substantiivi;6
terrieri;;substantiivi;6
terriini;;substantiivi;6
terrori;;substantiivi;6
testeri;;substantiivi;6
testikkeli;;substantiivi;6
testosteroni;;substantiivi;6
teutoni;;substantiivi;6
tienesti;;substantiivi;6
tieturi;;substantiivi;6
tiikeri;;substantiivi;6
tikari;;substantiivi;6
tikkari;;substantiivi;6
tikkuri;1;substantiivi;6
tikkuri;2;substantiivi;6
timali;;substantiivi;6
timbaali;;substantiivi;6
timjami;;substantiivi;6
timperi;;substantiivi;6
timpuri;;substantiivi;6
tingeltangeli;;substantiivi;6
tinneri;;substantiivi;6
tippari;;substantiivi;6
tippuri;;substantiivi;6
tiskari;;substantiivi;6
tisuri;;substantiivi;6
titaani;;substantiivi;6
titteli;;substantiivi;6
titteri;;substantiivi;6
tivoli;;substantiivi;6
tohtori;;substantiivi;6
tohveli;;substantiivi;6
toimari;;substantiivi;6
tolar;;substantiivi;6
tomppeli;;substantiivi;6
tonic water;;substantiivi;6
tonsuuri;;substantiivi;6
toppari;;substantiivi;6
tornari;;substantiivi;6
torppari;;substantiivi;6
totaali;;substantiivi;6
totalisaattori;;substantiivi;6
toteemi;;substantiivi;6
toveri;;substantiivi;6
traileri;;substantiivi;6
traktori;;substantiivi;6
transistori;;substantiivi;6
trapetsi;;substantiivi;6
trasseli;;substantiivi;6
trendisetteri;;substantiivi;6
triangeli;;substantiivi;6
triathlon;;substantiivi;6
triatlon;;substantiivi;6
tribaali;;substantiivi;6
tribuuni;;substantiivi;6
trikiini;;substantiivi;6
trikolori;;substantiivi;6
trilleri;;substantiivi;6
trimmeri;;substantiivi;6
trioli;;substantiivi;6
trokari;;substantiivi;6
troolari;;substantiivi;6
trotyyli;;substantiivi;6
tryffeli;;substantiivi;6
tšador;;substantiivi;6
tšetšeeni;;substantiivi;6
tsinuski;;substantiivi;6
tsuppari;;substantiivi;6
tuhkuri;;substantiivi;6
tuhlari;;substantiivi;6
tukaani;;substantiivi;6
tukipilari;;substantiivi;6
tukkuri;;substantiivi;6
tulppaani;;substantiivi;6
tunari;;substantiivi;6
tunnari;;substantiivi;6
tunneli;;substantiivi;6
tunturi;;substantiivi;6
tuomari;;substantiivi;6
tuparit;;substantiivi;6
tupluuri;;substantiivi;6
turbaani;;substantiivi;6
turbiini;;substantiivi;6
turkkuri;;substantiivi;6
turkmeeni;;substantiivi;6
turnyyri;;substantiivi;6
turpiini;;substantiivi;6
tussari;;substantiivi;6
tutor;;substantiivi;6
tuumori;;substantiivi;6
tuutori;;substantiivi;6
tyhmyri;;substantiivi;6
tynnyri;;substantiivi;6
tyristori;;substantiivi;6
tytteli;;substantiivi;6
työkkäri;;substantiivi;6
töpseli;;substantiivi;6
ubikinoni;;substantiivi;6
uiguuri;;substantiivi;6
uikkarit;;substantiivi;6
uimari;;substantiivi;6
uimuri;;substantiivi;6
ukaasi;;substantiivi;6
ukkeli;;substantiivi;6
ukuli;;substantiivi;6
ulsteri;;substantiivi;6
ultimaatumi;;substantiivi;6
umppari;;substantiivi;6
unilukkari;;substantiivi;6
unioni;;substantiivi;6
universumi;;substantiivi;6
unkari;;substantiivi;6
upseeri;;substantiivi;6
uraani;;substantiivi;6
urkuri;;substantiivi;6
vaatturi;;substantiivi;6
vahvari;;substantiivi;6
vaihtari;;substantiivi;6
vaijeri;;substantiivi;6
vakuumi;;substantiivi;6
valkkari;;substantiivi;6
valkomulperi;;substantiivi;6
valkovatsuri;;substantiivi;6
valloni;;substantiivi;6
valvuri;;substantiivi;6
valööri;;substantiivi;6
vampyyri;;substantiivi;6
vandaali;;substantiivi;6
vaneri;;substantiivi;6
vankkurit;;substantiivi;6
vapari;;substantiivi;6
vaporisaattori;;substantiivi;6
varaani;;substantiivi;6
variaabeli;;substantiivi;6
vaskooli;;substantiivi;6
vatiini;;substantiivi;6
vatkuli;;substantiivi;6
vauveli;;substantiivi;6
weber;;substantiivi;6
webmaster;;substantiivi;6
vegaani;;substantiivi;6
veijari;;substantiivi;6
vekkari;1;substantiivi;6
vekkari;2;substantiivi;6
vekseli;;substantiivi;6
vektori;;substantiivi;6
veluuri;;substantiivi;6
venelaituri;;substantiivi;6
venkoli;;substantiivi;6
ventilaattori;;substantiivi;6
venttiili;;substantiivi;6
verkkari;;substantiivi;6
verrari;;substantiivi;6
versaali;;substantiivi;6
vesipilari;;substantiivi;6
veskari;;substantiivi;6
vesper;;substantiivi;6
vesseli;;substantiivi;6
vesuri;;substantiivi;6
vetskari;;substantiivi;6
veturi;;substantiivi;6
vibraattori;;substantiivi;6
viemäri;;substantiivi;6
vierintälaakeri;;substantiivi;6
vieteri;;substantiivi;6
vietnam;;substantiivi;6
vihtori;;substantiivi;6
vihuri;;substantiivi;6
viikari;;substantiivi;6
viilari;1;substantiivi;6
viilari;2;substantiivi;6
viineri;;substantiivi;6
viinuri;;substantiivi;6
viisari;;substantiivi;6
viisumi;;substantiivi;6
vinkkari;;substantiivi;6
vinkkeli;;substantiivi;6
vintturi;;substantiivi;6
vinyyli;;substantiivi;6
viraapeli;;substantiivi;6
virveli;;substantiivi;6
visiiri;1;substantiivi;6
visiiri;2;substantiivi;6
viskaali;;substantiivi;6
viskari;;substantiivi;6
vitriini;;substantiivi;6
voguli;;substantiivi;6
vohveli;;substantiivi;6
vokaali;;substantiivi;6
volframi;;substantiivi;6
volyymi;;substantiivi;6
wonton;;substantiivi;6
voucher;;substantiivi;6
vulkaani;;substantiivi;6
väikkäri;;substantiivi;6
väittäri;;substantiivi;6
välkkäri;;substantiivi;6
välskäri;;substantiivi;6
vänkäri;;substantiivi;6
värjäri;;substantiivi;6
värväri;;substantiivi;6
vääpeli;;substantiivi;6
ylppärit;;substantiivi;6
zirkoni;;substantiivi;6
zoonoosi;;substantiivi;6
zucchini;;substantiivi;6
ångström;;substantiivi;6
äityli;;substantiivi;6
äksiisi;;substantiivi;6
äksön;;substantiivi;6
äksöni;;substantiivi;6
ämpäri;;substantiivi;6
ämyri;;substantiivi;6
äyskäri;;substantiivi;6
öykkäri;;substantiivi;6
debiili;;substantiivi, adjektiivi;6
hikari;;substantiivi, adjektiivi;6
kasari;2;substantiivi, adjektiivi;6
killeri;;substantiivi, adjektiivi;6
ovaali;;substantiivi, adjektiivi;6
sekuli;;substantiivi, adjektiivi;6
turkoosi;;substantiivi, adjektiivi;6
vakkari;;substantiivi, adjektiivi;6
vekkuli;;substantiivi, adjektiivi;6
vikuri;;substantiivi, adjektiivi;6
viskoosi;;substantiivi, adjektiivi;6
ysäri;;substantiivi, adjektiivi;6
överi;;substantiivi, adjektiivi;6
hanhi;;substantiivi;7
happiviikset;;substantiivi;7
helmi;;substantiivi;7
hetki;;substantiivi;7
hirvi;;substantiivi;7
hyttysparvi;;substantiivi;7
indigosini;;substantiivi;7
järvi;;substantiivi;7
kalaparvi;;substantiivi;7
kanaparvi;;substantiivi;7
kaski;;substantiivi;7
kiiski;;substantiivi;7
kivi;;substantiivi;7
kobolttisini;;substantiivi;7
korkkitammi;;substantiivi;7
koski;;substantiivi;7
kyyhkysparvi;;substantiivi;7
kärhi;;substantiivi;7
kärpäsparvi;;substantiivi;7
leski;;substantiivi;7
lokkiparvi;;substantiivi;7
lovi;;substantiivi;7
makuuparvi;;substantiivi;7
mehiläisparvi;;substantiivi;7
myrskyvuoksi;;substantiivi;7
nimi;;substantiivi;7
nummi;;substantiivi;7
nurmi;;substantiivi;7
närhi;;substantiivi;7
onni;;substantiivi;7
ovi;;substantiivi;7
palvi;1;substantiivi;7
parvi;1;substantiivi;7
parvi;2;substantiivi;7
pilvi;;substantiivi;7
polvi;;substantiivi;7
poski;;substantiivi;7
povi;;substantiivi;7
putki;;substantiivi;7
päitset;;substantiivi;7
päivänsini;;substantiivi;7
pälvi;;substantiivi;7
pääskysparvi;;substantiivi;7
retki;;substantiivi;7
ripsi;1;substantiivi;7
saarni;;substantiivi;7
sakset;;substantiivi;7
salmi;;substantiivi;7
sarvi;;substantiivi;7
savi;;substantiivi;7
seimi;;substantiivi;7
silakkaparvi;;substantiivi;7
silmäripsi;;substantiivi;7
sini;1;substantiivi;7
sisarusparvi;;substantiivi;7
sormi;;substantiivi;7
suitset;;substantiivi;7
suksi;;substantiivi;7
suomi;;substantiivi;7
suvi;;substantiivi;7
särkiparvi;;substantiivi;7
sääksi;;substantiivi;7
sääski;;substantiivi;7
sääskiparvi;;substantiivi;7
taivaansini;;substantiivi;7
talvi;;substantiivi;7
tammi;1;substantiivi;7
tammi;2;substantiivi;7
tammi;3;substantiivi;7
teeriparvi;;substantiivi;7
tilhi;;substantiivi;7
torvi;;substantiivi;7
tyvi;;substantiivi;7
tähtiparvi;;substantiivi;7
urkuparvi;;substantiivi;7
varpusparvi;;substantiivi;7
vaski;;substantiivi;7
veli;;substantiivi;7
viiksi;;substantiivi;7
vuoksi;1;substantiivi;7
beige;;adjektiivi;8
ladylike;;adjektiivi;8
nude;;adjektiivi;8
söde;;adjektiivi;8
toope;;adjektiivi, substantiivi;8
à la carte;;adverbi, substantiivi;8
poste restante;;adverbi, substantiivi;8
itse;;pronomini, substantiivi;8
agaave;;substantiivi;8
akne;;substantiivi;8
ale;1;substantiivi;8
ale;2;substantiivi;8
backstage;;substantiivi;8
bavaroise;;substantiivi;8
beagle;;substantiivi;8
beguine;;substantiivi;8
bel paese;;substantiivi;8
birdie;;substantiivi;8
bisse;;substantiivi;8
bouillabaisse;;substantiivi;8
bourgogne;;substantiivi;8
boutique;;substantiivi;8
breakdance;;substantiivi;8
bridge;;substantiivi;8
byte;;substantiivi;8
bänet;;substantiivi;8
caffè latte;;substantiivi;8
case;;substantiivi;8
ceviche;;substantiivi;8
charlotte russe;;substantiivi;8
chenille;;substantiivi;8
chèvre;;substantiivi;8
chippendale;;substantiivi;8
crème fraîche;;substantiivi;8
crêpe;;substantiivi;8
cum laude;;substantiivi;8
deadline;;substantiivi;8
drone;;substantiivi;8
duchesse;;substantiivi;8
eagle;;substantiivi;8
eau de Cologne;;substantiivi;8
ege;;substantiivi;8
empire;;substantiivi;8
ensemble;;substantiivi;8
entrecôte;;substantiivi;8
fade;;substantiivi;8
faksimile;;substantiivi;8
farfalle;;substantiivi;8
fatbike;;substantiivi;8
fettucine;;substantiivi;8
fleece;;substantiivi;8
folklore;;substantiivi;8
force majeure;;substantiivi;8
freelance;;substantiivi;8
freestyle;;substantiivi;8
fudge;;substantiivi;8
fyffe;;substantiivi;8
galantine;;substantiivi;8
genre;;substantiivi;8
ginger ale;;substantiivi;8
grape;;substantiivi;8
groove;;substantiivi;8
grunge;;substantiivi;8
gruyère;;substantiivi;8
guacamole;;substantiivi;8
hardware;;substantiivi;8
house;;substantiivi;8
hype;;substantiivi;8
jade;;substantiivi;8
jive;;substantiivi;8
jonne;2;substantiivi;8
joule;;substantiivi;8
jäde;;substantiivi;8
kalle;;substantiivi;8
karaoke;;substantiivi;8
karate;;substantiivi;8
kellokalle;;substantiivi;8
komedienne;;substantiivi;8
kurare;;substantiivi;8
kurre;;substantiivi;8
lacrosse;;substantiivi;8
lande;;substantiivi;8
latte;;substantiivi;8
lime;;substantiivi;8
manne;;substantiivi;8
mascarpone;;substantiivi;8
mate;;substantiivi;8
matsutake;;substantiivi;8
menarke;;substantiivi;8
milk shake;;substantiivi;8
minestrone;;substantiivi;8
mousse;;substantiivi;8
mousseline;;substantiivi;8
mude;;substantiivi;8
nalle;;substantiivi;8
nasse;;substantiivi;8
new age;;substantiivi;8
niche;;substantiivi;8
nisse;;substantiivi;8
nonsense;;substantiivi;8
off-piste;;substantiivi;8
ope;;substantiivi;8
open house;;substantiivi;8
panettone;;substantiivi;8
pappardelle;;substantiivi;8
pause;;substantiivi;8
pelle;;substantiivi;8
penne;;substantiivi;8
pétanque;;substantiivi;8
polle;;substantiivi;8
poplore;;substantiivi;8
pose;;substantiivi;8
posse;;substantiivi;8
proge;;substantiivi;8
promille;;substantiivi;8
provolone;;substantiivi;8
psyyke;;substantiivi;8
puzzle;;substantiivi;8
quenelle;;substantiivi;8
quiche;;substantiivi;8
raclette;;substantiivi;8
ragtime;;substantiivi;8
ratatouille;;substantiivi;8
ravet;;substantiivi;8
rouille;;substantiivi;8
saame;;substantiivi;8
sake;;substantiivi;8
savate;;substantiivi;8
single;;substantiivi;8
skene;;substantiivi;8
soft ice;;substantiivi;8
software;;substantiivi;8
some;;substantiivi;8
sote;;substantiivi;8
spumante;;substantiivi;8
stelline;;substantiivi;8
striptease;;substantiivi;8
tabbule;;substantiivi;8
tagliatelle;;substantiivi;8
tahine;;substantiivi;8
tapenade;;substantiivi;8
tele;;substantiivi;8
tilde;;substantiivi;8
tragedienne;;substantiivi;8
trance;;substantiivi;8
trifle;;substantiivi;8
ukulele;;substantiivi;8
vaudeville;;substantiivi;8
vege;;substantiivi;8
veroale;;substantiivi;8
hikke;;substantiivi, adjektiivi;8
vintage;;substantiivi, adjektiivi;8
ekstra;;adjektiivi;9
emerita;;adjektiivi;9
inha;;adjektiivi;9
kiva;;adjektiivi;9
laaja;;adjektiivi;9
laiha;;adjektiivi;9
lauha;1;adjektiivi;9
leuhka;;adjektiivi;9
metka;;adjektiivi;9
priima;;adjektiivi;9
reima;;adjektiivi;9
rela;;adjektiivi;9
riuska;;adjektiivi;9
taaja;;adjektiivi;9
tiuha;;adjektiivi;9
vahva;;adjektiivi;9
varma;;adjektiivi;9
vika;2;adjektiivi;9
vinha;;adjektiivi;9
aava;;adjektiivi, substantiivi;9
hauska;;adjektiivi, substantiivi;9
kalsa;;adjektiivi, substantiivi;9
laiska;;adjektiivi, substantiivi;9
nanna;;adjektiivi, substantiivi;9
paha;;adjektiivi, substantiivi;9
sekunda;;adjektiivi, substantiivi;9
vanha;;adjektiivi, substantiivi;9
eka;;numeraali;9
sama;;pronomini;9
harva;;pronomini, adjektiivi;9
aatra;;substantiivi;9
abbedissa;;substantiivi;9
abrakadabra;;substantiivi;9
abskissa;;substantiivi;9
afta;;substantiivi;9
agenda;;substantiivi;9
ahma;;substantiivi;9
aikaraja;;substantiivi;9
aina;2;substantiivi;9
aisa;;substantiivi;9
akileija;;substantiivi;9
akvatinta;;substantiivi;9
ala;;substantiivi;9
alaikäraja;;substantiivi;9
alaraja;;substantiivi;9
alba;;substantiivi;9
alfa;;substantiivi;9
alfalfa;;substantiivi;9
alueraja;;substantiivi;9
aluevesiraja;;substantiivi;9
ambra;;substantiivi;9
ameba;;substantiivi;9
ampumahaava;;substantiivi;9
angoravilla;;substantiivi;9
ansa;;substantiivi;9
antiikva;;substantiivi;9
armada;;substantiivi;9
astma;;substantiivi;9
aula;;substantiivi;9
auma;;substantiivi;9
aura;1;substantiivi;9
aura;2;substantiivi;9
aurinkokaha;;substantiivi;9
avohaava;;substantiivi;9
baana;;substantiivi;9
baba;;substantiivi;9
ballerina;;substantiivi;9
balsa;;substantiivi;9
basilika;1;substantiivi;9
basilika;2;substantiivi;9
beeta;;substantiivi;9
bensa;;substantiivi;9
bermudat;;substantiivi;9
bikiniraja;;substantiivi;9
bilsa;;substantiivi;9
brahma;;substantiivi;9
canasta;;substantiivi;9
capoeira;;substantiivi;9
cava;;substantiivi;9
chia;;substantiivi;9
chinchilla;;substantiivi;9
crema;;substantiivi;9
dada;;substantiivi;9
dalai-lama;;substantiivi;9
darra;;substantiivi;9
data;;substantiivi;9
datša;;substantiivi;9
delta;;substantiivi;9
dia;;substantiivi;9
diakonissa;;substantiivi;9
diiva;;substantiivi;9
dilemma;;substantiivi;9
dioraama;;substantiivi;9
dopingpanna;;substantiivi;9
draama;;substantiivi;9
drakma;;substantiivi;9
dreija;;substantiivi;9
eeva;;substantiivi;9
ekseema;;substantiivi;9
empanada;;substantiivi;9
enchilada;;substantiivi;9
enimmäisraja;;substantiivi;9
eteläraja;;substantiivi;9
evankelista;;substantiivi;9
faija;;substantiivi;9
fakta;;substantiivi;9
fatwa;;substantiivi;9
fauna;;substantiivi;9
feta;;substantiivi;9
fiba;;substantiivi;9
fiesta;;substantiivi;9
firma;;substantiivi;9
fleda;;substantiivi;9
frilla;;substantiivi;9
gaala;;substantiivi;9
gamma;1;substantiivi;9
gamma;2;substantiivi;9
geiša;;substantiivi;9
geisha;;substantiivi;9
gimma;;substantiivi;9
gramma;;substantiivi;9
granadilla;;substantiivi;9
grivna;;substantiivi;9
guarana;;substantiivi;9
guava;;substantiivi;9
haahka;;substantiivi;9
haamuraja;;substantiivi;9
haara;;substantiivi;9
haaska;;substantiivi;9
haava;1;substantiivi;9
haima;;substantiivi;9
halla;;substantiivi;9
hallanvaara;;substantiivi;9
halma;;substantiivi;9
halva;;substantiivi;9
hana;;substantiivi;9
hankoaura;;substantiivi;9
hansa;;substantiivi;9
hanska;;substantiivi;9
hara;;substantiivi;9
harha;;substantiivi;9
harja;;substantiivi;9
hatkat;;substantiivi;9
haura;;substantiivi;9
hauva;;substantiivi;9
hefta;;substantiivi;9
heila;;substantiivi;9
hela;1;substantiivi;9
hella;;substantiivi;9
helleraja;;substantiivi;9
helma;;substantiivi;9
hengenvaara;;substantiivi;9
henna;;substantiivi;9
hera;;substantiivi;9
herja;;substantiivi;9
herra;;substantiivi;9
hiha;;substantiivi;9
hihna;;substantiivi;9
hiiva;;substantiivi;9
hila;;substantiivi;9
hilla;;substantiivi;9
hima;;substantiivi;9
hirventalja;;substantiivi;9
hirvenvasa;;substantiivi;9
hirvivaara;;substantiivi;9
hissa;;substantiivi;9
hiusraja;;substantiivi;9
hoosianna;;substantiivi;9
hopeahela;;substantiivi;9
ihra;;substantiivi;9
ikebana;;substantiivi;9
ikäraja;;substantiivi;9
ilma;;substantiivi;9
ilmavaara;;substantiivi;9
influenssa;;substantiivi;9
infra;;substantiivi;9
inka;;substantiivi;9
intianpuuvilla;;substantiivi;9
intifada;;substantiivi;9
irtopinna;;substantiivi;9
iskuhaava;;substantiivi;9
iskä;;substantiivi;9
itäraja;;substantiivi;9
iva;;substantiivi;9
jaala;;substantiivi;9
jakaranda;;substantiivi;9
jambalaija;;substantiivi;9
jambalaya;;substantiivi;9
jana;;substantiivi;9
jankkoaura;;substantiivi;9
jeera;;substantiivi;9
jemma;;substantiivi;9
jääkaira;;substantiivi;9
kaakkoisraja;;substantiivi;9
kaara;;substantiivi;9
kaarna;;substantiivi;9
kaava;;substantiivi;9
kahva;;substantiivi;9
kaima;;substantiivi;9
kaira;1;substantiivi;9
kaira;2;substantiivi;9
kaisla;;substantiivi;9
kaista;;substantiivi;9
kala;;substantiivi;9
kalastusraja;;substantiivi;9
kalja;;substantiivi;9
kalla;;substantiivi;9
kalma;;substantiivi;9
kama;;substantiivi;9
kamomilla;;substantiivi;9
kampapuuvilla;;substantiivi;9
kampavilla;;substantiivi;9
kana;;substantiivi;9
kanna;;substantiivi;9
kansa;;substantiivi;9
kara;;substantiivi;9
karateka;;substantiivi;9
karhuntalja;;substantiivi;9
karitsanvilla;;substantiivi;9
karja;;substantiivi;9
karja-aura;;substantiivi;9
karma;;substantiivi;9
karsintaraja;;substantiivi;9
karsta;1;substantiivi;9
karsta;2;substantiivi;9
karstapuuvilla;;substantiivi;9
karstavilla;;substantiivi;9
karva;;substantiivi;9
kasa;;substantiivi;9
kašmirvilla;;substantiivi;9
kassa;;substantiivi;9
katka;;substantiivi;9
katonraja;;substantiivi;9
kauha;;substantiivi;9
kaula;;substantiivi;9
kauna;;substantiivi;9
kaura;;substantiivi;9
keija;;substantiivi;9
keila;;substantiivi;9
keisarinna;;substantiivi;9
kela;;substantiivi;9
kelja;;substantiivi;9
kenkäraja;;substantiivi;9
kenttäraja;;substantiivi;9
kerma;;substantiivi;9
kersa;;substantiivi;9
kerska;;substantiivi;9
kesävilla;;substantiivi;9
keula;;substantiivi;9
kiasma;;substantiivi;9
kierrekaira;;substantiivi;9
kihlat;;substantiivi;9
kiila;;substantiivi;9
kiima;;substantiivi;9
kiina;;substantiivi;9
kiisla;;substantiivi;9
kiista;;substantiivi;9
kilsa;;substantiivi;9
kimaira;;substantiivi;9
kimma;;substantiivi;9
kimmoraja;;substantiivi;9
kina;1;substantiivi;9
kina;2;substantiivi;9
kipa;;substantiivi;9
kipsa;;substantiivi;9
kirja;;substantiivi;9
kirva;;substantiivi;9
kisa;;substantiivi;9
kiska;;substantiivi;9
kissa;;substantiivi;9
kitka;;substantiivi;9
kiusa;;substantiivi;9
kivipiira;;substantiivi;9
kivivilla;;substantiivi;9
klaava;;substantiivi;9
kraana;;substantiivi;9
kraka;;substantiivi;9
krypta;;substantiivi;9
kulebjaka;;substantiivi;9
kulibjaka;;substantiivi;9
kultavihma;;substantiivi;9
kuolemanvaara;;substantiivi;9
kurkiaura;;substantiivi;9
kuuloraja;;substantiivi;9
kyllästymisraja;;substantiivi;9
kyntöaura;;substantiivi;9
kärkiaura;;substantiivi;9
köyhyysraja;;substantiivi;9
laama;1;substantiivi;9
laama;2;substantiivi;9
laava;;substantiivi;9
labra;;substantiivi;9
lafka;;substantiivi;9
lahja;;substantiivi;9
lahna;;substantiivi;9
laina;;substantiivi;9
laiva;;substantiivi;9
lakkoraja;;substantiivi;9
lama;1;substantiivi;9
lama;2;substantiivi;9
lambada;;substantiivi;9
lampaantalja;;substantiivi;9
lampaanvilla;;substantiivi;9
lana;;substantiivi;9
lappuliisa;;substantiivi;9
lapsenkina;;substantiivi;9
lasivilla;;substantiivi;9
lasta;;substantiivi;9
lastuvilla;;substantiivi;9
lattianraja;;substantiivi;9
lattiavasa;;substantiivi;9
latva;;substantiivi;9
lauha;2;substantiivi;9
lauma;;substantiivi;9
lautasaura;;substantiivi;9
lava;;substantiivi;9
leffa;;substantiivi;9
legenda;;substantiivi;9
leija;;substantiivi;9
leikkaushaava;;substantiivi;9
leima;;substantiivi;9
leiska;;substantiivi;9
leka;1;substantiivi;9
leka;2;substantiivi;9
lepra;;substantiivi;9
letka;;substantiivi;9
levada;;substantiivi;9
lieska;;substantiivi;9
liesma;;substantiivi;9
liha;;substantiivi;9
liiga;;substantiivi;9
liima;;substantiivi;9
liina;;substantiivi;9
liira;;substantiivi;9
liksa;;substantiivi;9
lilja;;substantiivi;9
lima;;substantiivi;9
limsa;;substantiivi;9
limska;;substantiivi;9
lingua franca;;substantiivi;9
linja;;substantiivi;9
linna;;substantiivi;9
lista;;substantiivi;9
litka;;substantiivi;9
litra;;substantiivi;9
litsa;;substantiivi;9
liuska;;substantiivi;9
lumiaura;;substantiivi;9
lumiraja;;substantiivi;9
lumppuvilla;;substantiivi;9
luokkaraja;;substantiivi;9
luottolama;;substantiivi;9
luottoraja;;substantiivi;9
länsiraja;;substantiivi;9
maakaira;;substantiivi;9
maaliraja;;substantiivi;9
maanraja;;substantiivi;9
maaraja;;substantiivi;9
magenta;;substantiivi;9
magma;;substantiivi;9
magna;;substantiivi;9
maha;;substantiivi;9
mahahaava;;substantiivi;9
maharadža;;substantiivi;9
mahla;;substantiivi;9
maija;;substantiivi;9
maila;;substantiivi;9
maja;;substantiivi;9
majavanhausta;;substantiivi;9
maksa;;substantiivi;9
makuuhaava;;substantiivi;9
malja;;substantiivi;9
maltsa;;substantiivi;9
malva;;substantiivi;9
mamba;;substantiivi;9
mamma;;substantiivi;9
mana;1;substantiivi;9
mana;2;substantiivi;9
manga;;substantiivi;9
manna;;substantiivi;9
mantissa;;substantiivi;9
mantra;;substantiivi;9
marimba;;substantiivi;9
marja;;substantiivi;9
massa;;substantiivi;9
matka;;substantiivi;9
maya;;substantiivi;9
medisiina;;substantiivi;9
mela;;substantiivi;9
merinovilla;;substantiivi;9
meriraja;;substantiivi;9
mesta;;substantiivi;9
metsälauha;;substantiivi;9
metsänraja;;substantiivi;9
metsäraja;;substantiivi;9
miina;;substantiivi;9
mineraalivilla;;substantiivi;9
minsa;;substantiivi;9
mirha;;substantiivi;9
mitra;;substantiivi;9
mortadella;;substantiivi;9
mozzarella;;substantiivi;9
multausaura;;substantiivi;9
murreraja;;substantiivi;9
mykorritsa;;substantiivi;9
naama;;substantiivi;9
naara;;substantiivi;9
naava;;substantiivi;9
nafta;;substantiivi;9
natsa;;substantiivi;9
nauha;;substantiivi;9
naula;;substantiivi;9
nega;;substantiivi;9
nelma;;substantiivi;9
neula;;substantiivi;9
neva;;substantiivi;9
niittyvilla;;substantiivi;9
nila;;substantiivi;9
ninja;;substantiivi;9
niska;;substantiivi;9
niva;;substantiivi;9
nurmilauha;;substantiivi;9
nälkäraja;;substantiivi;9
odysseia;;substantiivi;9
oja-aura;;substantiivi;9
okariina;;substantiivi;9
omenakaira;;substantiivi;9
paarma;;substantiivi;9
pahka;;substantiivi;9
pahna;;substantiivi;9
painehaava;;substantiivi;9
paja;;substantiivi;9
pala;;substantiivi;9
palohaava;;substantiivi;9
palovaara;;substantiivi;9
palsa;1;substantiivi;9
palsa;2;substantiivi;9
palsta;;substantiivi;9
pampa;;substantiivi;9
panda;;substantiivi;9
panihida;;substantiivi;9
panna;2;substantiivi;9
panoraama;;substantiivi;9
